title,href,Status,property_type,main_features,key_main_features,Floor Area,Land Area,Rates,Levy,Bedrooms,Bathrooms,Province,City,Suburb,Area,Listing Number,Sold Date,previously listed price
4 Bed House in Franklin Roosevelt Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/roosevelt-park/39-5th-avenue/T4277389,Sold,House,,,,1030 m²,R 1187,,4.0,4.0,gauteng,johannesburg,northcliff,roosevelt-park,T4277389,2024-02-23,
4 Bed House in Northcliff,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/northcliff/146-juniper-street/T4384772,Sold,House,,,,1983 m²,R 1853,,4.0,2.0,gauteng,johannesburg,northcliff,northcliff,T4384772,2024-02-23,
3 Bed House in Northcliff,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/northcliff/124-mimosa-road/T4462123,Sold,House,,,,1983 m²,R 1982,,3.0,2.0,gauteng,johannesburg,northcliff,northcliff,T4462123,2024-02-23,
4 Bed Duplex in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/1-sun-garden/216-smit-street/T4438086,Sold,Duplex,,,170 ,,R 1114,,4.0,2.5,gauteng,johannesburg,northcliff,fairland,T4438086,2024-02-23,
3 Bed House in Bosmont,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/bosmont/T4457740,Sold,House,,,,496 m²,R 522,,3.0,1.0,gauteng,johannesburg,northcliff,bosmont,T4457740,2024-02-23,
3 Bed House in Riverlea,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/riverlea/T4459765,Sold,House,,,,250 m²,R 572,,3.0,2.0,gauteng,johannesburg,northcliff,riverlea,T4459765,2024-02-23,
3 Bed House in Greymont,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/greymont/T4300967,Sold,House,,,,495 m²,R 830,,3.0,3.0,gauteng,johannesburg,northcliff,greymont,T4300967,2024-02-23,
3 Bed Townhouse in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/T4463906,Sold,Townhouse,,,158 ,,R 431,,3.0,2.5,gauteng,johannesburg,northcliff,fairland,T4463906,2024-02-23,
3 Bed Townhouse in Sundowner,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/sundowner/37-brushwood-estate/79-drysdale-road/T4398459,Sold,Townhouse,,,113 ,2.2 ha,,,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,sundowner,T4398459,2024-02-23,
3 Bed Townhouse in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/12-ss-la-mesa/25-maple-drive/T4439596,Sold,Townhouse,,,117 ,1.2 ha,,,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,northwold,T4439596,2024-02-23,
4 Bed Apartment in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/36-ss-belle-air-duets/101-bellairs-drive/T4399435,Sold,Apartment,,,177 ,1.2 ha,,,4.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4399435,2024-02-23,
3 Bed Townhouse in Northwold,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/northwold/17-ss-la-junta/750-malibongwe-drive/T4403022,Sold,Townhouse,,,117 ,1.1 ha,,,3.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,northwold,T4403022,2024-02-23,
2 Bed Townhouse in North Riding,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/north-riding/24-clemens-corner-jn/0a-bouvet-ave/T4400167,Sold,Townhouse,,,70 ,8760 m²,,,2.0,1.0,gauteng,johannesburg,north-riding-to-lanseria,north-riding,T4400167,2024-02-23,
2 Bed Apartment in Jackal Creek Golf Estate,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/north-riding-to-lanseria/jackal-creek-northriding/47-ss-oak-hill/61-elberta-road/T4448135,Sold,Apartment,,,71 ,2.5 ha,,,2.0,2.0,gauteng,johannesburg,north-riding-to-lanseria,jackal-creek-northriding,T4448135,2024-02-23,
2 Bed House in Brixton,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/brixton/T4380683,Sold,House,,,146.6 ,495 m²,,,2.0,1.0,gauteng,johannesburg,northcliff,brixton,T4380683,2024-02-23,
3 Bed House in Westdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/westdene/53-2nd-avenue/T4320244,Sold,House,,,496 ,,R 949,,3.0,2.0,gauteng,johannesburg,northcliff,westdene,T4320244,2024-02-23,
4 Bed House in Victory Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/victory-park/T4228010,Sold,House,,,,,,,4.0,3.0,gauteng,johannesburg,northcliff,victory-park,T4228010,2024-02-23,
4 Bed House in Crosby,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/crosby/T4171583,Sold,House,,,,,,,4.0,1.0,gauteng,johannesburg,northcliff,crosby,T4171583,2024-02-23,
4 Bed House in Melville,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/melville/T4327427,Sold,House,,,,1175 m²None,,,4.0,2.0,gauteng,johannesburg,northcliff,melville,T4327427,2024-02-23,
3 Bed House in Melville,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/melville/T4265559,Sold,House,,,,743 m²None,,,3.0,2.0,gauteng,johannesburg,northcliff,melville,T4265559,2024-02-23,
3 Bed House in Greenside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/greenside/T4129449,Sold,House,,,246 ,1013 m²,,,3.0,3.0,gauteng,johannesburg,northcliff,greenside,T4129449,2024-02-23,
3 Bed House in Mayfair West,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/brixton/T4350294,Sold,House,,,,,,,3.0,1.0,gauteng,johannesburg,northcliff,brixton,T4350294,2024-02-23,
4 Bed House in Bergbron,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/bergbron/T4327394,Sold,House,,,217 ,850 m²,,,4.0,3.0,gauteng,johannesburg,northcliff,bergbron,T4327394,2024-02-23,
2 Bed House in Melville,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/melville/T4414985,Sold,House,,,,375 m²None,,,2.0,1.0,gauteng,johannesburg,northcliff,melville,T4414985,2024-02-23,
3 Bed House in Westdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/westdene/T4389566,Sold,House,,,,495 m²None,,,3.0,2.0,gauteng,johannesburg,northcliff,westdene,T4389566,2024-02-23,
1 Bed Townhouse in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/11150-smit-street/T4210174,Sold,Townhouse,,,51 ,,,R 3957,1.0,1.0,gauteng,johannesburg,northcliff,fairland,T4210174,2024-02-23,
8 Bed House in Westdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/westdene/T4195799,Sold,House,,,,496 m²None,,,8.0,2.0,gauteng,johannesburg,northcliff,westdene,T4195799,2024-02-23,
4 Bed House in Northcliff,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/northcliff/T4286122,Sold,House,,,,1976 m²,R 2029,,4.0,2.0,gauteng,johannesburg,northcliff,northcliff,T4286122,2024-02-23,
4 Bed House in Florida Glen,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/florida-glen/T4396165,Sold,House,,,,1196 m²,R 1575,,4.0,3.0,gauteng,johannesburg,northcliff,florida-glen,T4396165,2024-02-23,
5 Bed House in Northcliff,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/northcliff/T4367666,Sold,House,,,,1854 m²,R 2039,,5.0,3.0,gauteng,johannesburg,northcliff,northcliff,T4367666,2024-02-23,
4 Bed House in Northcliff,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/northcliff/T4358481,Sold,House,,,,285 m²,R 3800,,4.0,3.0,gauteng,johannesburg,northcliff,northcliff,T4358481,2024-02-23,
3 Bed House in Northcliff,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/northcliff/T4259813,Sold,House,,,,1825 m²,R 1381,,3.0,2.5,gauteng,johannesburg,northcliff,northcliff,T4259813,2024-02-23,
4 Bed House in Quellerina,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/quellerina/T4242759,Sold,House,,,330 ,2395 m²,,,4.0,3.5,gauteng,johannesburg,northcliff,quellerina,T4242759,2024-02-23,
3 Bed House in Montgomery Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/montgomery-park/T4412767,Sold,House,,,744 ,,R 1026,,3.0,2.0,gauteng,johannesburg,northcliff,montgomery-park,T4412767,2024-02-23,
3 Bed House in Westdene,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/westdene/T4273168,Sold,House,,,320 ,990 m²,,,3.0,2.0,gauteng,johannesburg,northcliff,westdene,T4273168,2024-02-23,
2 Bed Townhouse in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/T4495304,Sold,Townhouse,,,,133 m²,R 730,,2.0,2.0,gauteng,johannesburg,northcliff,fairland,T4495304,2024-02-23,
3 Bed House in Franklin Roosevelt Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/roosevelt-park/T4372788,Sold,House,,,,996 m²None,,,3.0,2.5,gauteng,johannesburg,northcliff,roosevelt-park,T4372788,2024-02-23,
3 Bed Townhouse in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/5-aruba/235-kessel-street/T4438350,Sold,Townhouse,,,138 ,2978 m²,,,3.0,2.0,gauteng,johannesburg,northcliff,fairland,T4438350,2024-02-23,
3 Bed House in Greymont,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/greymont/1012-14th-street/T4499674,Sold,House,,,,990 m²,R 1000,,3.0,1.0,gauteng,johannesburg,northcliff,greymont,T4499674,2024-02-23,
2 Bed Townhouse in Bergbron,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/bergbron/41-ss-silver-palm-estate/39-gordon-road/T4343340,Sold,Townhouse,,,100 ,,R 571,,2.0,1.0,gauteng,johannesburg,northcliff,bergbron,T4343340,2024-02-23,
4 Bed House in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/T3722650,Sold,House,,,,2035 m²None,,,4.0,4.5,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T3722650,2024-02-23,
3 Bed Cluster in Sandhurst,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandhurst/T3977208,Sold,Cluster,,,,420 m²None,,,3.0,3.0,gauteng,johannesburg,sandton-and-bryanston-north,sandhurst,T3977208,2024-02-23,
4 Bed House in Hurlingham,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham/T4241345,Sold,House,,,,1983 m²None,,,4.0,3.5,gauteng,johannesburg,sandton-and-bryanston-north,hurlingham,T4241345,2024-02-23,
4 Bed House in Hurlingham,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham/T4396752,Sold,House,,,,4238 m²None,,,4.0,3.5,gauteng,johannesburg,sandton-and-bryanston-north,hurlingham,T4396752,2024-02-23,
4 Bed Cluster in Hurlingham,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham/T4060252,Sold,Cluster,,,,1249 m²None,,,4.0,3.5,gauteng,johannesburg,sandton-and-bryanston-north,hurlingham,T4060252,2024-02-23,
4 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T3752409,Sold,House,,,1000 ,3001 m²,,,4.0,3.5,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T3752409,2024-02-23,
4 Bed House in Parkmore,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/parkmore/T4215921,Sold,House,,,,1090 m²None,,,4.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,parkmore,T4215921,2024-02-23,
5 Bed House in Edenburg,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/edenburg/T4223860,Sold,House,,,,1076 m²None,,,5.0,3.5,gauteng,johannesburg,sandton-and-bryanston-north,edenburg,T4223860,2024-02-23,
3 Bed House in Parkmore,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/parkmore/T4357288,Sold,House,,,,1090 m²None,,,3.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,parkmore,T4357288,2024-02-23,
3 Bed House in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/T4209984,Sold,House,,,,449 m²None,,,3.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T4209984,2024-02-23,
3 Bed House in Sandown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T4331848,Sold,House,,,240 ,445 m²,,,3.0,2.5,gauteng,johannesburg,sandton-and-bryanston-north,sandown,T4331848,2024-02-23,
4 Bed House in Gallo Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/gallo-manor/T4453360,Sold,House,,,,1520 m²None,,,4.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,gallo-manor,T4453360,2024-02-23,
2 Bed Apartment in Illovo,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/T4230025,Sold,Apartment,,,96 ,,,,2.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,illovo,T4230025,2024-02-23,
4115 m² Land available in Sandown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T3564019,Sold,Land,,,,4115 m²None,,,,,gauteng,johannesburg,sandton-and-bryanston-north,sandown,T3564019,2024-02-23,
3 Bed Apartment in Illovo,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/illovo/T4194492,Sold,Apartment,,,116 ,,,,3.0,2.0,gauteng,johannesburg,sandton-and-bryanston-north,illovo,T4194492,2024-02-23,
5 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4249403,Sold,House,,,850 ,1800 m²,,,5.0,5.5,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4249403,2024-02-23,
4 Bed House in Hyde Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/T4176107,Sold,House,,,,1220 m²,R 9128,,4.0,4.5,gauteng,johannesburg,sandton-and-bryanston-north,hyde-park,T4176107,2024-02-23,
3 Bed Cluster in Hyde Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hyde-park/T4323111,Sold,Cluster,,,,523 m²,R 4200,,3.0,4.0,gauteng,johannesburg,sandton-and-bryanston-north,hyde-park,T4323111,2024-02-23,
4 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T3777189,Sold,House,,,550 ,3200 m²,,,4.0,3.0,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T3777189,2024-02-23,
3 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T3975301,Sold,House,,,400 ,6000 m²,,,3.0,4.0,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T3975301,2024-02-23,
4 Bed House in Hurlingham Manor,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/hurlingham-manor/T4276046,Sold,House,,,406 ,809 m²,,,4.0,4.5,gauteng,johannesburg,sandton-and-bryanston-north,hurlingham-manor,T4276046,2024-02-23,
4 Bed House in Sandown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T4032418,Sold,House,,,380 ,492 m²,,,4.0,4.5,gauteng,johannesburg,sandton-and-bryanston-north,sandown,T4032418,2024-02-23,
4 Bed Cluster in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/T4280277,Sold,Cluster,,,,760 m²,R 5000,,4.0,2.5,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T4280277,2024-02-23,
5 Bed House in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/T4407262,Sold,House,,,357 ,1785 m²,,,5.0,3.0,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T4407262,2024-02-23,
3 Bed House in Sandown,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/sandown/T4372021,Sold,House,,,400 ,493 m²,,,3.0,3.0,gauteng,johannesburg,sandton-and-bryanston-north,sandown,T4372021,2024-02-23,
3 Bed House in Morningside,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/morningside/T4294327,Sold,House,,,,1813 m²,R 3229,,3.0,2.5,gauteng,johannesburg,sandton-and-bryanston-north,morningside,T4294327,2024-02-23,
3 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4125786,Sold,House,,,400 ,3960 m²,,,3.0,4.0,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4125786,2024-02-23,
4 Bed Cluster in Strathavon,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/strathavon/T4396862,Sold,Cluster,,,357 ,610 m²,,,4.0,2.5,gauteng,johannesburg,sandton-and-bryanston-north,strathavon,T4396862,2024-02-23,
2 Bed Apartment in Edenburg,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/edenburg/T4211677,Sold,Apartment,,,60 ,,,,2.0,1.0,gauteng,johannesburg,sandton-and-bryanston-north,edenburg,T4211677,2024-02-23,
4 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4144965,Sold,House,,,,2112 m²,R 2130,,4.0,2.5,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4144965,2024-02-23,
5 Bed House in Bryanston,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/bryanston/T4393747,Sold,House,,,1000 ,9828 m²,,,5.0,6.5,gauteng,johannesburg,sandton-and-bryanston-north,bryanston,T4393747,2024-02-23,
2 Bed Apartment in Rembrandt Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/sandton-and-bryanston-north/rembrandt-park/T4112587,Sold,Apartment,,,,,,,2.0,1.0,gauteng,johannesburg,sandton-and-bryanston-north,rembrandt-park,T4112587,2024-02-23,
2 Bed Simplex in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/10-ndawendle-gardens/87-davidson-street/Z47371,Sold,Simplex,,,88 ,,R 1000,,2.0,2.0,gauteng,johannesburg,northcliff,fairland,Z47371,2024-02-23,
2 Bed Duplex in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/4-fairpark/63-kessel-street/T4403707,Sold,Duplex,,,121 ,,R 1178,,2.0,1.5,gauteng,johannesburg,northcliff,fairland,T4403707,2024-02-23,
2 Bed Apartment in Montgomery Park,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/montgomery-park/212-ss-calais/31-west-park-road/T4358233,Sold,Apartment,,,67 ,,R 650,,2.0,1.0,gauteng,johannesburg,northcliff,montgomery-park,T4358233,2024-02-23,
2 Bed Apartment in Fairland,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/fairland/89-smit-street/T4389287,Sold,Apartment,,,66 ,,R 323,,2.0,1.0,gauteng,johannesburg,northcliff,fairland,T4389287,2024-02-23,
2 Bed Apartment in Northcliff,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/northcliff/16-sunset-oaks/119-gordon-road/T4363628,Sold,Apartment,,,100 ,4479 m²,,,2.0,1.0,gauteng,johannesburg,northcliff,northcliff,T4363628,2024-02-23,
2 Bed Townhouse in Albertville,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/albertville/14-syringa/9-roxy-drive/T4392617,Sold,Townhouse,,,90 ,,R 500,,2.0,1.0,gauteng,johannesburg,northcliff,albertville,T4392617,2024-02-23,
1 Bed Apartment in Blackheath,https://www.privateproperty.co.za/for-sale/gauteng/johannesburg/northcliff/blackheath/9-crestview-mews/277-weltevreden-road/T3753986,Sold,Apartment,,,55 ,,R 418,,1.0,1.0,gauteng,johannesburg,northcliff,blackheath,T3753986,2024-02-23,
